,api,chart,cryptocompare,discontinued,id,name,name_alt,symbol,symbol_alt
441,cryptocompare,False,MIL,False,MIL,milllionaire coin,,mil,
442,cryptocompare,False,XPH,False,XPH,pharmacoin,,xph,
443,cryptocompare,False,GRM,False,GRM,gridmaster,,grm,
444,cryptocompare,False,QTZ,False,QTZ,quartz,,qtz,
445,cryptocompare,False,SPC,False,SPC,spincoin,,spc,
446,cryptocompare,False,BITZ,False,BITZ,bitz coin,,bitz,
447,cryptocompare,False,DUB,False,DUB,dubcoin,,dub,
448,cryptocompare,False,GRAV,False,GRAV,graviton,,grav,
449,cryptocompare,False,BOB,False,BOB,bob's repair,,bob,
450,cryptocompare,False,HEDGE,False,HEDGE,hedgecoin,,hedge,
451,cryptocompare,False,SONG,False,SONG,song coin,,song,
452,cryptocompare,False,XSEED,False,XSEED,bitseeds,,xseed,
453,cryptocompare,False,AXIOM,False,AXIOM,axiom coin,,axiom,
454,cryptocompare,False,RBT,False,RBT,rimbit,,rbt,
455,cryptocompare,False,CHIP,False,CHIP,chip,,chip,
456,cryptocompare,False,SPEC,False,SPEC,speccoin,,spec,
457,cryptocompare,False,UNC,False,UNC,uncoin,,unc,
458,cryptocompare,False,SPRTS,False,SPRTS,sprouts,,sprts,
459,cryptocompare,False,ZNY,False,ZNY,bitzeny,,zny,
460,cryptocompare,False,SNRG,False,SNRG,synergy,,snrg,
461,cryptocompare,False,GHOUL,False,GHOUL,ghoul coin,,ghoul,
462,cryptocompare,False,DIGS,False,DIGS,diggits,,digs,
463,cryptocompare,False,EXP,False,EXP,expanse,,exp,
464,cryptocompare,False,MAPC,False,MAPC,mapcoin,,mapc,
465,cryptocompare,False,CON,False,CON,paycon,,paycon,
466,cryptocompare,False,CLV,False,CLV,clevercoin,,clv,
467,cryptocompare,False,FCT,False,FCT,factom,,fct,
468,cryptocompare,False,LYB,False,LYB,lyrabar,,lyb,
469,cryptocompare,False,OBITS,False,OBITS,obits coin,,obits,
470,cryptocompare,False,EMC,False,EMC,emercoin,,emc,
471,cryptocompare,False,BLITZ,False,BLITZ,blitzcoin,,blitz,
472,cryptocompare,False,BHIRE,False,BHIRE,bithire,,bhire,
473,cryptocompare,False,EGC,False,EGC,evergreencoin,,egc,
474,cryptocompare,False,MND,False,MND,mindcoin,,mnd,
475,cryptocompare,False,I0C,False,I0C,i0coin,,i0c,
476,cryptocompare,False,NAS2,False,NAS2,nas2coin,,nas2,
477,cryptocompare,False,DOGED,False,DOGED,dogecoindark,,doged,
478,cryptocompare,False,RVR,False,RVR,revolution vr,,rvr,
479,cryptocompare,False,AMP,False,AMP,hyperspace,,amp,
480,cryptocompare,False,HODL,False,HODL,hodlcoin,,hodl,
481,cryptocompare,False,DGD,False,DGD,digix dao,,dgd,
482,cryptocompare,False,EDRC,False,EDRC,edrcoin,,edrc,
483,cryptocompare,False,HTC,False,HTC,hitcoin,,htc,
484,cryptocompare,False,GAME,False,GAME,gamecredits,,game,
485,cryptocompare,False,DSH,False,DSH,dashcoin,,dsh,
486,cryptocompare,False,DBIC,False,DBIC,dubaicoin,,dbic,
487,cryptocompare,False,BIOS,False,BIOS,bioscrypto,,bios,
488,cryptocompare,False,CAB,False,CAB,cabbageunit,,cab,
489,cryptocompare,False,DIEM,False,DIEM,carpediemcoin,,diem,
490,cryptocompare,False,GBT,False,GBT,gamebetcoin,,gbt,
491,cryptocompare,False,RCX,False,RCX,redcrowcoin,,rcx,
492,cryptocompare,False,PWR,False,PWR,pwr coin,,pwr,
493,cryptocompare,False,TRUMP,False,TRUMP,trumpcoin,,trump,
494,cryptocompare,False,PRM,False,PRM,prismchain,,prm,
495,cryptocompare,False,BCY,False,BCY,bitcrystals,,bcy,
496,cryptocompare,False,BLRY,False,BLRY,billarycoin,,blry,
497,cryptocompare,False,SCOT,False,SCOT,scotcoin,,scot,
498,cryptocompare,False,CREED,False,CREED,thecreed,,creed,
499,cryptocompare,False,POST,False,POST,postcoin,,post,
500,cryptocompare,False,ETHS,False,ETHS,ethereumscrypt,,eths,
501,cryptocompare,False,PXL,False,PXL,phalanx,,pxl,
502,cryptocompare,False,NUM,False,NUM,numberscoin,,num,
503,cryptocompare,False,SOUL,False,SOUL,soulcoin,,soul,
504,cryptocompare,False,UNITY,False,UNITY,supernet,,unity,
505,cryptocompare,False,OLDSF,False,OLDSF,oldsafecoin,,oldsf,
506,cryptocompare,False,SSTC,False,SSTC,sunshotcoin,,sstc,
507,cryptocompare,False,GPU,False,GPU,gpu coin,,gpu,
508,cryptocompare,False,TAGR,False,TAGR,think and get rich coin,,tagr,
509,cryptocompare,False,HMP,False,HMP,hempcoin,,hmp,
510,cryptocompare,False,ADZ,False,ADZ,adzcoin,,adz,
511,cryptocompare,False,MYC,False,MYC,mayacoin,,myc,
512,cryptocompare,False,IVZ,False,IVZ,invisiblecoin,,ivz,
513,cryptocompare,False,VTA,False,VTA,virtacoin,,vta,
514,cryptocompare,False,SLS,False,SLS,salus,,sls,
515,cryptocompare,False,SOIL,False,SOIL,soilcoin,,soil,
516,cryptocompare,False,CUBE,False,CUBE,digicube,,cube,
517,cryptocompare,False,YOC,False,YOC,yocoin,,yoc,
518,cryptocompare,False,APC,False,APC,alpacoin,,apc,
519,cryptocompare,False,STEPS,False,STEPS,steps,,steps,
520,cryptocompare,False,DBTC,False,DBTC,debitcoin,,dbtc,
521,cryptocompare,False,UNIT,False,UNIT,universal currency,,unit,
522,cryptocompare,False,AEON,False,AEON,aeon,,aeon,
523,cryptocompare,False,MOIN,False,MOIN,moincoin,,moin,
524,cryptocompare,False,SIB,False,SIB,sibcoin,,sib,
525,cryptocompare,False,ERC,False,ERC,europecoin,,erc,
526,cryptocompare,False,AIB,False,AIB,advancedinternetblock,,aib,
527,cryptocompare,False,PRIME,False,PRIME,primechain,,prime,
528,cryptocompare,False,BERN,False,BERN,berncash,,bern,
529,cryptocompare,False,BIGUP,False,BIGUP,bigup,,bigup,
530,cryptocompare,False,KR,False,KR,krypton,,kr,
531,cryptocompare,False,XRE,False,XRE,revolvercoin,,xre,
532,cryptocompare,False,1337,False,1337,elitecoin,,1337,
533,cryptocompare,False,MEME,False,MEME,pepe,,meme,
534,cryptocompare,False,XDB,False,XDB,dragonsphere,,xdb,
535,cryptocompare,False,ANTI,False,ANTI,anti bitcoin,,anti,
536,cryptocompare,False,BRK,False,BRK,breakoutcoin,,brk,
537,cryptocompare,False,COLX,False,COLX,colossuscoinxt,,colx,
538,cryptocompare,False,MNM,False,MNM,mineum,,mnm,
539,cryptocompare,False,ZEIT,False,ZEIT,zeitcoin,,zeit,
540,cryptocompare,False,611,False,611,sixeleven,,611,
541,cryptocompare,False,CGA,False,CGA,cryptographic anomaly,,cga,
542,cryptocompare,False,SWING,False,SWING,swingcoin,,swing,
543,cryptocompare,False,SAFEX,False,SAFEX,safeexchangecoin,,safex,
544,cryptocompare,False,NEBU,False,NEBU,nebuchadnezzar,,nebu,
545,cryptocompare,False,AEC,False,AEC,acescoin,,aec,
546,cryptocompare,False,FRN,False,FRN,francs,,frn,
547,cryptocompare,False,ADNT,False,ADNT,aiden,,adnt,
548,cryptocompare,False,PULSE,False,PULSE,pulse,,pulse,
549,cryptocompare,False,N7,False,N7,number7,,n7,
550,cryptocompare,False,CYG,False,CYG,cygnus,,cyg,
551,cryptocompare,False,LGBTQ,False,LGBTQ,lgbtqoin,,lgbtq,
552,cryptocompare,False,UTH,False,UTH,uther,,uth,
553,cryptocompare,False,MPRO,False,MPRO,mediumproject,,mpro,
554,cryptocompare,False,KATZ,False,KATZ,katzcoin,,katz,
555,cryptocompare,False,404,False,404,404coin,,404,
556,cryptocompare,False,SPM,False,SPM,supreme,,spm,
557,cryptocompare,False,MOJO,False,MOJO,mojocoin,,mojo,
558,cryptocompare,False,BELA,False,BELA,bela,,bela,
559,cryptocompare,False,FLX,False,FLX,flash,,flx,
560,cryptocompare,False,BOLI,False,BOLI,bolivarcoin,,boli,
561,cryptocompare,False,CLUD,False,CLUD,cludcoin,,clud,
562,cryptocompare,False,DIME,False,DIME,dimecoin,,dime,
563,cryptocompare,False,FLY,False,FLY,flycoin,,fly,
564,cryptocompare,False,HVCO,False,HVCO,high voltage coin,,hvco,
565,cryptocompare,False,GIZ,False,GIZ,gizmocoin,,giz,
566,cryptocompare,False,GREXIT,False,GREXIT,grexitcoin,,grexit,
567,cryptocompare,False,CARBON,False,CARBON,carboncoin,,carbon,
568,cryptocompare,False,DEUR,False,DEUR,digieuro,,deur,
569,cryptocompare,False,TUR,False,TUR,turron,,tur,
570,cryptocompare,False,LEMON,False,LEMON,lemoncoin,,lemon,
571,cryptocompare,False,DISK,False,DISK,dark lisk,,disk,
572,cryptocompare,False,NEVA,False,NEVA,nevacoin,,neva,
573,cryptocompare,False,CYT,False,CYT,cryptokenz,,cyt,
574,cryptocompare,False,FUZZ,False,FUZZ,fuzzballs,,fuzz,
575,cryptocompare,False,NKC,False,NKC,nukecoinz,,nkc,
576,cryptocompare,False,SCRT,False,SCRT,secretcoin,,scrt,
577,cryptocompare,False,XRA,False,XRA,ratecoin,,xra,
578,cryptocompare,False,XNX,False,XNX,xanaxcoin,,xnx,
579,cryptocompare,False,STHR,False,STHR,stakerush,,sthr,
580,cryptocompare,False,DBG,False,DBG,digital bullion gold,,dbg,
581,cryptocompare,False,BONES,False,BONES,bonescoin,,bones,
582,cryptocompare,False,WMC,False,WMC,wmcoin,,wmc,
583,cryptocompare,False,GOTX,False,GOTX,gothiccoin,,gotx,
584,cryptocompare,False,FLVR,False,FLVR,flavorcoin,,flvr,
585,cryptocompare,False,SHREK,False,SHREK,shrekcoin,,shrek,
586,cryptocompare,False,RISE,False,RISE,rise,,rise,
587,cryptocompare,False,REV,False,REV,revenu,,rev,
588,cryptocompare,False,PBC,False,PBC,pabyosicoin,,pbc,
589,cryptocompare,False,OBS,False,OBS,obscurebay,,obs,
590,cryptocompare,False,EXIT,False,EXIT,exitcoin,,exit,
591,cryptocompare,False,EDUC,False,EDUC,educoinv,,educ,
592,cryptocompare,False,CLINT,False,CLINT,clinton,,clint,
593,cryptocompare,False,CKC,False,CKC,clockcoin,,ckc,
594,cryptocompare,False,VIP,False,VIP,vip tokens,,vip,
595,cryptocompare,False,NXE,False,NXE,nxecoin,,nxe,
596,cryptocompare,False,ZOOM,False,ZOOM,zoomcoin,,zoom,
597,cryptocompare,False,DRACO,False,DRACO,dt token,,draco,
598,cryptocompare,False,YOVI,False,YOVI,yobitvirtualcoin,,yovi,
599,cryptocompare,False,ORLY,False,ORLY,orlycoin,,orly,
600,cryptocompare,False,KUBOS,False,KUBOS,kuboscoin,,kubos,
601,cryptocompare,False,INCP,False,INCP,inceptioncoin,,incp,
602,cryptocompare,False,SAK,False,SAK,sharkcoin,,sak,
603,cryptocompare,False,EVIL,False,EVIL,evilcoin,,evil,
604,cryptocompare,False,OMA,False,OMA,omegacoin,,oma,
605,cryptocompare,False,MUE,False,MUE,monetaryunit,,mue,
606,cryptocompare,False,COX,False,COX,cobracoin,,cox,
607,cryptocompare,False,BNT,False,BNT,bancor network token,,bnt,
608,cryptocompare,False,BSD,False,BSD,bitsend,,bsd,
609,cryptocompare,False,DES,False,DES,destiny,,des,
610,cryptocompare,False,BIT16,False,BIT16,16bitcoin,,bit16,
611,cryptocompare,False,PDC,False,PDC,project decorum,,pdc,
612,cryptocompare,False,CMTC,False,CMTC,cometcoin,,cmtc,
613,cryptocompare,False,CHESS,False,CHESS,chesscoin,,chess,
614,cryptocompare,False,SPACE,False,SPACE,spacecoin,,space,
615,cryptocompare,False,REE,False,REE,reecoin,,ree,
616,cryptocompare,False,LQD,False,LQD,liquid,,lqd,
617,cryptocompare,False,MARV,False,MARV,marvelous,,marv,
618,cryptocompare,False,XDE2,False,XDE2,xde ii,,xde2,
619,cryptocompare,False,VEC2,False,VEC2,vectorcoin 2.0 ,,vec2,
620,cryptocompare,False,OMNI,False,OMNI,omni,,omni,
621,cryptocompare,False,GSY,False,GSY,genesyscoin,,gsy,
622,cryptocompare,False,TRTK,False,TRTK,trolltokens,,trtk,
623,cryptocompare,False,LIR,False,LIR,let it ride,,lir,
624,cryptocompare,False,MMNXT,False,MMNXT,mmnxt ,,mmnxt,
625,cryptocompare,False,SCRPT,False,SCRPT,scryptcoin,,scrpt,
626,cryptocompare,False,LBC,False,LBC,lbry credits,,lbc,
627,cryptocompare,False,SPCIE,False,SPCIE,specie,,spcie,
628,cryptocompare,False,SBD,False,SBD,steem backed dollars,,sbd,
629,cryptocompare,False,CJ,False,CJ,cryptojacks,,cj,
630,cryptocompare,False,PUT,False,PUT,putincoin,,put,
631,cryptocompare,False,KRAK,False,KRAK,kraken,,krak,
632,cryptocompare,False,DLISK,False,DLISK,dlisk,,dlisk,
633,cryptocompare,False,IBANK,False,IBANK,ibankcoin,,ibank,
634,cryptocompare,False,STRAT,False,STRAT,stratis,,strat,
635,cryptocompare,False,VOYA,False,VOYA,voyacoin,,voya,
636,cryptocompare,False,WRLGC,False,WRLGC,world gold coin,,wrlgc,
637,cryptocompare,False,BM,False,BM,bitmoon,,bm,
638,cryptocompare,False,FRWC,False,FRWC,frankywillcoin,,frwc,
639,cryptocompare,False,PSY,False,PSY,psilocybin,,psy,
640,cryptocompare,False,XT,False,XT,extremecoin,,xt,
641,cryptocompare,False,RUST,False,RUST,rustcoin,,rust,
642,cryptocompare,False,NZC,False,NZC,newzealandcoin,,nzc,
643,cryptocompare,False,SNGLS,False,SNGLS,singulardtv,,sngls,
644,cryptocompare,False,XAUR,False,XAUR,xaurum,,xaur,
645,cryptocompare,False,BFX,False,BFX,bitfinex tokens,,bfx,
646,cryptocompare,False,UNIQ,False,UNIQ,uniqredit,,uniq,
647,cryptocompare,False,CRX,False,CRX,chronoscoin,,crx,
648,cryptocompare,False,DCT,False,DCT,decent,,dct,
649,cryptocompare,False,XPOKE,False,XPOKE,pokechain,,xpoke,
650,cryptocompare,False,MUDRA,False,MUDRA,mudracoin,,mudra,
651,cryptocompare,False,WARP,False,WARP,warpcoin,,warp,
652,cryptocompare,False,CNMT,False,CNMT,coinomat,,cnmt,
653,cryptocompare,False,PIZZA,False,PIZZA,pizzacoin,,pizza,
654,cryptocompare,False,LC,False,LC,lutetium coin,,lc,
655,cryptocompare,False,HEAT,False,HEAT,heat ledger,,heat,
656,cryptocompare,False,ICN,False,ICN,iconomi,,icn,
657,cryptocompare,False,EXB,False,EXB,exabyte (exb),,exb,
658,cryptocompare,False,CDEX,False,CDEX,cryptodex,,cdex,
659,cryptocompare,False,RBIT,False,RBIT,returnbit,,rbit,
660,cryptocompare,False,DCS.,False,DCS.,declouds,,dcs,
661,cryptocompare,False,GB,False,GB,goldblocks,,gb,
662,cryptocompare,False,ANC,False,ANC,anoncoin,,anc,
663,cryptocompare,False,SYNX,False,SYNX,syndicate,,synx,
664,cryptocompare,False,MC,False,MC,mass coin,,mc,
665,cryptocompare,False,EDC,False,EDC,edc blockchain,,edc,
666,cryptocompare,False,JWL,False,JWL,jewels,,jwl,
667,cryptocompare,False,WAY,False,WAY,waycoin,,way,
668,cryptocompare,False,TAB,False,TAB,mollycoin,,tab,
669,cryptocompare,False,TRIG,False,TRIG,trigger,,trig,
670,cryptocompare,False,BITUSD,False,BITUSD,bitusd,,bitusd,
671,cryptocompare,False,ATMC,False,ATMC,autumncoin,,atmc,
672,cryptocompare,False,STO,False,STO,save the ocean,,sto,
673,cryptocompare,False,SNS,False,SNS,sense,,sns,
674,cryptocompare,False,CTC,False,CTC,cartercoin,,ctc,
675,cryptocompare,False,TOT,False,TOT,totcoin,,tot,
676,cryptocompare,False,BTD,False,BTD,bitcloud,,btd,
677,cryptocompare,False,BOTS,False,BOTS,arkdao,,bots,
678,cryptocompare,False,MDC,False,MDC,mediccoin,,mdc,
679,cryptocompare,False,FTP,False,FTP,futurepoints,,ftp,
680,cryptocompare,False,ZET2,False,ZET2,zeta2coin,,zet2,
681,cryptocompare,False,CVNC,False,CVNC,covencoin,,cvnc,
682,cryptocompare,False,KRB,False,KRB,karbo,,krb,
683,cryptocompare,False,TELL,False,TELL,tellurion,,tell,
684,cryptocompare,False,ENE,False,ENE,enecoin,,ene,
685,cryptocompare,False,TDFB,False,TDFB,tdfb,,tdfb,
686,cryptocompare,False,BLOCKPAY,False,BLOCKPAY,blockpay,,blockpay,
687,cryptocompare,False,BXT,False,BXT,bittokens,,bxt,
688,cryptocompare,False,ZYD,False,ZYD,zayedcoin,,zyd,
689,cryptocompare,False,MST,False,MST,mustangcoin,,mst,
690,cryptocompare,False,GOON,False,GOON,goonies,,goon,
691,cryptocompare,False,808,False,808,808,,808,
692,cryptocompare,False,VLT,False,VLT,veltor,,vlt,
693,cryptocompare,False,ZNE,False,ZNE,zonecoin,,zne,
694,cryptocompare,False,DCK,False,DCK,dickcoin,,dck,
695,cryptocompare,False,COVAL,False,COVAL,circuits of value,,coval,
696,cryptocompare,False,DGDC,False,DGDC,darkgold,,dgdc,
697,cryptocompare,False,TODAY,False,TODAY,todaycoin,,today,
698,cryptocompare,False,VRM,False,VRM,verium,,vrm,
699,cryptocompare,False,ROOT,False,ROOT,rootcoin,,root,
700,cryptocompare,False,1ST,False,1ST,firstblood,,1st,
701,cryptocompare,False,GPL,False,GPL,gold pressed latinum,,gpl,
702,cryptocompare,False,DOPE,False,DOPE,dopecoin,,dope,
703,cryptocompare,False,B3,False,B3,b3 coin,,b3,
704,cryptocompare,False,FX,False,FX,fcoin,,fx,
705,cryptocompare,False,PIO,False,PIO,pioneershares,,pio,
706,cryptocompare,False,PROUD,False,PROUD,proud money,,proud,
707,cryptocompare,False,SMSR,False,SMSR,samsara coin,,smsr,
708,cryptocompare,False,UBIQ,False,UBIQ,ubiqoin,,ubiq,
709,cryptocompare,False,ARM,False,ARM,armory coin,,arm,
710,cryptocompare,False,RING,False,RING,ringcoin,,ring,
711,cryptocompare,False,ERB,False,ERB,erbcoin,,erb,
712,cryptocompare,False,LAZ,False,LAZ,lazarus,,laz,
713,cryptocompare,False,FONZ,False,FONZ,fonziecoin,,fonz,
714,cryptocompare,False,BTCR,False,BTCR,bitcurrency,,btcr,
715,cryptocompare,False,FCTC,False,FCTC,faucetcoin,,fctc,
716,cryptocompare,False,SANDG,False,SANDG,save and gain,,sandg,
717,cryptocompare,False,MOOND,False,MOOND,dark moon,,moond,
718,cryptocompare,False,DLC,False,DLC,dollarcoin,,dlc,
719,cryptocompare,False,SEN,False,SEN,sentaro,,sen,
720,cryptocompare,False,SCN,False,SCN,swiscoin,,scn,
721,cryptocompare,False,WEX,False,WEX,wexcoin,,wex,
722,cryptocompare,False,LTH,False,LTH,lathaan,,lth,
723,cryptocompare,False,BRONZ,False,BRONZ,bitbronze,,bronz,
724,cryptocompare,False,SH,False,SH,shilling,,sh,
725,cryptocompare,False,BUZZ,False,BUZZ,buzzcoin,,buzz,
726,cryptocompare,False,MG,False,MG,mind gene,,mg,
727,cryptocompare,False,PSI,False,PSI,psicoin,,psi,
728,cryptocompare,False,XPO,False,XPO,opair,,xpo,
729,cryptocompare,False,NLC,False,NLC,nolimitcoin,,nlc,
730,cryptocompare,False,PSB,False,PSB,pesobit,,psb,
731,cryptocompare,False,XBTS,False,XBTS,beats,,xbts,
732,cryptocompare,False,FIT,False,FIT,fitcoin,,fit,
733,cryptocompare,False,PINKX,False,PINKX,panthercoin,,pinkx,
734,cryptocompare,False,FIRE,False,FIRE,firecoin,,fire,
735,cryptocompare,False,UNF,False,UNF,unfed coin,,unf,
736,cryptocompare,False,SPORT,False,SPORT,sportscoin,,sport,
737,cryptocompare,False,NTC,False,NTC,nineeleventruthcoin,,ntc,
738,cryptocompare,False,EGO,False,EGO,egocoin,,ego,
739,cryptocompare,False,RCOIN,False,RCOIN,rcoin,,rcoin,
740,cryptocompare,False,X2,False,X2,x2coin,,x2,
741,cryptocompare,False,MT,False,MT,mycelium token,,mt,
742,cryptocompare,False,TIA,False,TIA,tianhe,,tia,
743,cryptocompare,False,GBRC,False,GBRC,gbr coin,,gbrc,
744,cryptocompare,False,XUP,False,XUP,upcoin,,xup,
745,cryptocompare,False,888,False,888,octocoin,,888,
746,cryptocompare,False,HALLO,False,HALLO,halloween coin,,hallo,
747,cryptocompare,False,BBCC,False,BBCC,baseballcardcoin,,bbcc,
748,cryptocompare,False,EMIGR,False,EMIGR,emiratesgoldcoin,,emigr,
749,cryptocompare,False,BHC,False,BHC,bighancoin,,bhc,
750,cryptocompare,False,CRAFT,False,CRAFT,craftcoin,,craft,
751,cryptocompare,False,INV,False,INV,invictus,,inv,
752,cryptocompare,False,OLYMP,False,OLYMP,olympcoin,,olymp,
753,cryptocompare,False,DPAY,False,DPAY,delightpay,,dpay,
754,cryptocompare,False,HKG,False,HKG,hacker gold,,hkg,
755,cryptocompare,False,ANTC,False,ANTC,antilitecoin,,antc,
756,cryptocompare,False,JOBS,False,JOBS,jobscoin,,jobs,
757,cryptocompare,False,DGORE,False,DGORE,dogegorecoin,,dgore,
758,cryptocompare,False,TRA,False,TRA,tetra,,tra,
759,cryptocompare,False,RMS,False,RMS,resumeo shares,,rms,
760,cryptocompare,False,FJC,False,FJC,fujicoin,,fjc,
761,cryptocompare,False,VAPOR,False,VAPOR,vaporcoin,,vapor,
762,cryptocompare,False,SDP,False,SDP,sydpakcoin,,sdp,
763,cryptocompare,False,RRT,False,RRT,recovery right tokens,,rrt,
764,cryptocompare,False,XZC,False,XZC,zcoin,,xzc,
765,cryptocompare,False,PRE,False,PRE,premium,,pre,
766,cryptocompare,False,CALC,False,CALC,caliphcoin,,calc,
767,cryptocompare,False,LEA,False,LEA,leacoin,,lea,
768,cryptocompare,False,CF,False,CF,californium,,cf,
769,cryptocompare,False,CRNK,False,CRNK,crankcoin,,crnk,
770,cryptocompare,False,CFC,False,CFC,coffeecoin,,cfc,
771,cryptocompare,False,VTY,False,VTY,victoriouscoin,,vty,
772,cryptocompare,False,BS,False,BS,blackshadowcoin,,bs,
773,cryptocompare,False,JIF,False,JIF,jiffycoin,,jif,
774,cryptocompare,False,CRAB,False,CRAB,crabcoin,,crab,
775,cryptocompare,False,HILL,False,HILL,president clinton,,hill,
776,cryptocompare,False,MONETA,False,MONETA,moneta,,moneta,
777,cryptocompare,False,EC,False,EC,eclipse,,ec,
778,cryptocompare,False,RUBIT,False,RUBIT,rublebit,,rubit,
779,cryptocompare,False,HCC,False,HCC,happycreatorcoin ,,hcc,
780,cryptocompare,False,BRAIN,False,BRAIN,braincoin,,brain,
